id;Esboço ou foto;Proveniência;Nome geográfico|taxonomy|multiple|status_public;Stam;Descrição;Denominação;Número de inventário;Grupo étnico;Usado;Local|taxonomy|multiple|status_public;Fotógrafo|taxonomy|multiple|status_public;Coletado;País|taxonomy|multiple|status_public;Origem|taxonomy|multiple|status_public;Coletado por;Comprimento;Resumo;Palavras-chave|taxonomy|multiple|status_public;URL;Palavras-chave;documentação de imagem;foto digital não;Largura;Categoria de material|taxonomy|multiple|status_public;Categoria de material2|taxonomy|multiple|status_public;papel;Ação de conservação;Mudar para;requisitos de montagem;Texto da exposição;Exposição, parte de / incluída em;Exposição, parte do estande / incluída;Juntos, materiais;Texto publicado;Juntos, texto da exposição, inglês;Exposição / incluído em;Palavras-chave, espanhol;Área de uso;Nota: Descrição;Avaliação da condição;Observação;Exposição / anterior;Original: publ;Original: negativo não;Original: desenho não;Materiais / fabricação;Texto da exposição, Encruzilhada;Texto da exposição, Crossroads, eng;special_document;special_attachments
217;retrato falado;;América;Waiwai;Ornamento para prender na roupa lombar masculina.;deck;1927.07.0246;Hixkaryana, Uaiuais, Wai-wai, Karapayana, Wai-Wai, Wai wai, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0246, foto digital, 1927-07-0246, Walter Roth, Br.Guiana, esboço, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;fio de fibra vegetal||Ramphastidae: Ramphastos tucanus / vitellinus||Etnografia||contas de vidro||pena do corpo||tegumento;https://collections.smvk.se/carlotta-vkm/web/object/37898;;foto digital;1927-07-0246;;;;;;;;;;;;;;;;;;;;;;;;;;;file:217-1210002.png;217-604769.png
218;retrato falado;;Guiana Britânica;Wai-wai;Agulha de ferro, utilizada na confecção das bordas dos cestos de folhas de barata.;agulha;1927.07.0046;Wai-Wai, Wai wai, Karapayana, Mawayana, Hixkaryana, Uaiuais, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;20 cm;1927.07.0046, Walter Roth, Br.Guiana, sketch, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37415;;;;;metal;metal;;;;;;;;;;;;;;;;;;;;;;;;file:218-1049157.png;
219;retrato falado;;América;Wai-wai;Metade de uma folha de chá, destinada ao fabrico de cestos.;cesta;1927.07.0108b;Hixkaryana, Wai-wai, Mawayana, Uaiuais, Wai-Wai, Wai wai, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0108b, matéria-prima, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;N / D;https://collections.smvk.se/carlotta-vkm/web/object/37657;cesta;;;;espécime de planta;parte da planta;matéria-prima;;;;;;;;;;;;;;;;;;;;;;;file:219-1049193.png;
220;retrato falado;;América;Wai-wai;Libélula com roldana de barro e gancho na parte superior das pernas.;libélula com polia;1927.07.0043;Uaiuais, Wai-Wai, Mawayana, Wai-wai, Hixkaryana, Karapayana, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Anderzen, Hannes;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;34 cm;1927.07.0043, Walter Roth, Br.Guiana, sketch, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37412;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:220-2138750.png;220-2138745.png
221;retrato falado;;Guiana Britânica;Waiwai;Ornamento para prender na roupa lombar masculina.;Ornamento lombar.;1927.07.0245;Karapayana, Wai wai, Wai-wai, Wai-Wai, Hixkaryana, Mawayana, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0245, foto digital, 1927-07-0245, Walter Roth, Br.Guiana, esboço, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;pena do corpo||Ramphastidae: Ramphastos tucanus / vitellinus||Etnografia||contas de vidro||fio de fibra vegetal;https://collections.smvk.se/carlotta-vkm/web/object/37896;;foto digital;1927-07-0245;;;;;;;;;;;;;;;;;;;;;;;;;;;file:221-600546.png;221-1155505.png
222;retrato falado;;Guiana Britânica;Wai-wai;Ventilador de fogo.;ventilador de fogo;1927.07.0106;Wai-Wai, Wai wai, Wai-wai, Karapayana, Uaiuais, Hixkaryana, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0106, Walter Roth, Br.Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37654;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:222-1322966.png;
223;retrato falado;;América;Wai-wai;Vara de madeira para a isca para a armadilha de penas.;vara para a isca para armadilha de penas;1927.07.0044;Wai-Wai, Hixkaryana, Mawayana, Karapayana, Wai wai, Uaiuais, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Anderzen, Hannes;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0044, Walter Roth, Br.Guiana, sketch, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37413;;;;;madeira;madeira;;;;;;;;;;;;;;;;;;;;;;;;file:223-2031314.png;223-2031319.png
224;retrato falado;;Guiana Britânica;Wapixana;Tapete quadrado de cesta de vime.;tapete;1927.07.0097;; Wapixana -;Br.Guiana;Anderzen, Hannes;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0097, Walter Roth, Br.Guiana, esboço, Wapishana, América, Guiana Britânica, Guiana Britânica, Guiana;Etnografia||inventário;https://collections.smvk.se/carlotta-vkm/web/object/38623;tapete;;;44 cm;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:224-2027222.png;224-2027226.png
225;retrato falado;;América;Wai-wai;Libélula com roldana de barro e gancho no topo de madeira.;libélula com polia;1927.07.0041;Wai wai, Uaiuais, Hixkaryana, Wai-Wai, Karapayana, Mawayana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;31,5 centímetros;1927.07.0041, Walter Roth, Br.Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37410;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:225-1880102.png;
226;retrato falado;;América;Patamona;Portador de "pote" de "portador de pote de pimenta";cesta;1927.07.0107;Ingariko, Povo Patamona, Ackawaio, Akawaio, Ackawoi, Paramona;Patamona - http://www.wikidata.org/entity/Q682975;Br. Guiana;Bela Adormecida, Beatriz;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Otto Thulin;;1927.07.0107, Otto Thulin, fr. Guiana, sketch, Patamona, América, Guiana Britânica, Guiana Britânica, Guiana, Akawaio, Paramona, Povo Patamona, Ingariko, Ackawoi, Ackawaio;armazenamento||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/30462;cesta;;;42 cm;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:226-15374880.png;226-15374895.png||226-15374885.png||226-15374890.png||226-15374915.png||226-15374900.png||226-15374910.png||226-15374905.png
227;retrato falado;;América;Wai-wai;Produtos semi-acabados para ventiladores de incêndio.;ventilador de fogo;1927.07.0104d;Karapayana, Hixkaryana, Wai wai, Wai-Wai, Uaiuais, Mawayana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0104d, Walter Roth, Br.Guiana, sketch, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37652;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:227-15393460.png;227-15393465.png||227-15393470.png||227-15393455.png||227-15393495.png||227-15393480.png||227-15393490.png||227-15393485.png||227-15393450.png
228;retrato falado;;América;Wai-wai;Libélula com polia de barro.;libélula com polia;1927.07.0042;Wai-wai, Wai-Wai, Karapayana, Hixkaryana, Mawayana, Wai wai, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Anderzen, Hannes;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;37 centímetros;1927.07.0042, Walter Roth, Br.Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37411;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:228-2138760.png;228-2138755.png
229;retrato falado;;Guiana Britânica;Wai-wai;Produtos semi-acabados para ventiladores de incêndio.;ventilador de fogo;1927.07.0104e;Mawayana, Wai-wai, Karapayana, Wai-Wai, Uaiuais, Hixkaryana, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0104e, Walter Roth, Br.Guiana, Sketch, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/37653;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:229-15393530.png;229-15393525.png||229-15393535.png||229-15393520.png||229-15393505.png||229-15393510.png||229-15393500.png||229-15393515.png
230;retrato falado;;Guiana Britânica;Waiwai;Ornamento para prender na roupa lombar masculina.;deck;1927.07.0244;Mawayana, Karapayana, Wai-wai, Wai-Wai, Uaiuais, Wai wai, Hixkaryana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0244, foto digital, 1927-07-0244, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;contas de vidro||vagens de sementes||Cotingidae: Xipholena punicea||fio de fibra vegetal||Cotingidae: Cotinga cayana||Etnografia||pena do corpo||Ramphastidae: Ramphastos tucanus / vitellinus;https://collections.smvk.se/carlotta-vkm/web/object/37895;;foto digital;1927-07-0244;;;;;;;;;;;;;;;;;;;;;;;;;;;file:230-402402.png;230-604765.png
231;retrato falado;;Guiana Britânica;Wai-wai;Produtos semi-acabados para ventiladores de incêndio.;ventilador de fogo;1927.07.0104b;Wai-Wai, Wai-wai, Mawayana, Hixkaryana, Wai wai, Karapayana, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0104b, Walter Roth, Br.Guiana, Sketch, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/37650;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:231-15393350.png;231-15393378.png||231-15393386.png||231-15393390.png||231-15393346.png||231-15393342.png||231-15393382.png||231-15393354.png||231-15393326.png||231-15393330.png||231-15393318.png||231-15393334.png||231-15393322.png||231-15393306.png||231-15393338.png||231-15393310.png||231-15393314.png||231-15393358.png||231-15393370.png||231-15393366.png||231-15393362.png||231-15393374.png
232;retrato falado;;Guiana Britânica;Taruma;Figura animal esculpida.;Pequena figura de madeira esculpida.;1927.07.0235;; Taruma -;Br.Guiana;Anderzen, Hannes;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0235, Walter Roth, Br.Guiana, esboço, Taruma, Guiana Britânica, América, Guiana Britânica, Guiana;N / D;https://collections.smvk.se/carlotta-vkm/web/object/34140;escultura;;;2,6 centímetros;;;;;;;;;;;;;;;;;;;;;;;;;;file:232-1988160.png;
233;retrato falado;;Guiana Britânica;Wai-wai;Produtos semi-acabados para ventiladores de incêndio.;ventilador de fogo;1927.07.0104c;Wai-wai, Wai wai, Wai-Wai, Karapayana, Mawayana, Hixkaryana, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0104c, Walter Roth, Br.Guiana, Sketch, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/37651;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:233-15393405.png;233-15393410.png||233-15393400.png||233-15393415.png||233-15393445.png||233-15393440.png||233-15393430.png||233-15393395.png||233-15393425.png||233-15393435.png||233-15393420.png
234;retrato falado;;América;Waiwai;Ornamento para prender na roupa lombar masculina.;enfeite para tanga;1927.07.0243;Wai-Wai, Wai wai, Hixkaryana, Uaiuais, Wai-wai, Karapayana, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;23 cm;1927.07.0243, foto digital, V: 1927-07-0243, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai -wai, Karapayana;cascas de sementes||Etnografia||Ramphastidae: Ramphastos tucanus / vitellinus||contas de vidro||fio de fibra vegetal||pena do corpo;https://collections.smvk.se/carlotta-vkm/web/object/37890;;foto digital;V: 1927-07-0243;;;composto;;;;;;;;;;;;;;;;;;;;;;;;file:234-604761.png;234-402398.png
235;;;Guiana Britânica;Waiwai;Tubo de cabelo, folheado com pérolas e provido de ornamentos de penas. Para ocasiões especiais.;tubo de cabelo;1927.07.0313;Hixkaryana, Wai wai, Karapayana, Wai-wai, Mawayana, Wai-Wai, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;38 cm;1927.07.0313, foto digital, V: 1927-07-0313, Walter Roth, Br.Guiana, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Wai-wai, Karapayana, Hixkaryana, Mawayana , Uaiuais;pena do corpo||Ramphastidae: Ramphastos / Pteroglossus sp.||Fio de algodão e fibra vegetal||Tubo de bambu||Psittacidae: Ara macao||Cotingidae: Haematoderus militaris||Etnografia||pérolas;https://collections.smvk.se/carlotta-vkm/web/object/38187;;foto digital;V: 1927-07-0313;;;composto;;;;;;;;;;;;;;;;;;;;;;;;file:235-604813.png;235-1210058.png
236;;Bombaim, Índia [[Haga]];;marati?;Duas cabeceiras. Ligeiramente defeituoso. Comprado em um mercado em Bombaim por um amigo do professor KG Izikowitz. Doado ao GEM em março de 1969. As empenas deveriam pertencer ao mesmo canteiro.;cabeceira;1969.10.0001a-b;;;Bombaim, Índia;;Izikowitz, Karl Gustav - http://kulturarvsdata.se/SMVK-EM/name/1018947;Índia;Ásia Índia;Doação de: Prof. KG Izikowitz;;1969.10.0001a-b, Presente de: Prof. KG Izikowitz, Bombaim, Índia, Bombaim, Índia [[Haga]], Mumbai, Índia, marati ?, Índia;N / D;https://collections.smvk.se/carlotta-vkm/web/object/8501;;;;;madeira;madeira;;;;;;;;;;;;;;;;;;;;;;;;;
237;;;Guiana Britânica;Waiwai;Agulha de madeira grande e semi-acabada com a qual a camada superior das folhas é presa à cumeeira do telhado.;agulha;1927.07.0312;Uaiuais, Wai wai, Karapayana, Wai-Wai, Hixkaryana, Mawayana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;80 centímetros;1927.07.0312, produto semi-acabado, Walter Roth, Br.Guiana, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Wai-wai, Karapayana, Hixkaryana, Mawayana, Uaiuais;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/38186;;;;;madeira;madeira;produtos semi-acabados;;;;;;;;;;;;;;;;;;;;;;;file:237-15393800.png;237-15393790.png||237-15393785.png||237-15393805.png||237-15393795.png||237-15393780.png||237-15393770.png||237-15393775.png
238;;;América;Waiwai;Remo.;remo;1927.07.0310;Hixkaryana, Karapayana, Wai-wai, Wai-Wai, Mawayana, Wai wai, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Bela Adormecida, Beatriz;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;135 centímetros;1927.07.0310, Walter Roth, Br.Guiana, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Wai-wai, Karapayana, Hixkaryana, Mawayana, Uaiuais;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/38183;remo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:238-15367863.png;238-15367848.png||238-15367858.png||238-15367873.png||238-15367828.png||238-15367838.png||238-15367823.png||238-15367833.png||238-15367843.png||238-15367868.png||238-15367878.png||238-15367853.png
239;;;América;Waiwai;Remo.;remo;1927.07.0311;Wai wai, Hixkaryana, Uaiuais, Wai-wai, Karapayana, Wai-Wai, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;127 centímetros;1927.07.0311, Walter Roth, Br.Guiana, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Wai-wai, Karapayana, Hixkaryana, Mawayana, Uaiuais;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/38184;remo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;;;Guiana Britânica;Waiwai;Flecha com ponta dentada.;Seta.;1927.07.0308;Mawayana, Uaiuais, Karapayana, Wai-Wai, Wai-wai, Hixkaryana, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;191 centímetros;1927.07.0308, foto digital, V: 1927-077-0308, Walter Roth, Br.Guiana, Waiwai, Originalmente tinha molas-guia, agora faltam. / JO, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Wai-wai, Karapayana, Hixkaryana, Mawayana, Uaiuais;Etnografia||armas;https://collections.smvk.se/carlotta-vkm/web/object/38181;;foto digital;V: 1927-077-0308;;;;;;;;;;;;;;;;;Originalmente tinha molas de guia, agora estão faltando. /SIM;;;;;;;;;;file:240-1155649.png;240-604809.png||240-1210054.png||240-1155645.png
241;;;Guiana Britânica;Waiwai;Flecha com ponta dentada.;flecha com ponta chata;1927.07.0309;Mawayana, Uaiuais, Wai-Wai, Wai wai, Karapayana, Hixkaryana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Bela Adormecida, Beatriz;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;191,5 centímetros;1927.07.0309, Walter Roth, Br.Guiana, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Wai-wai, Karapayana, Hixkaryana, Mawayana, Uaiuais;armas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/38182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:241-15367808.png;241-15367798.png||241-15367788.png||241-15367818.png||241-15367793.png||241-15367803.png||241-15367813.png
242;;;América;Waiwai;Flecha com ponta dentada.;Seta.;1927.07.0307;Uaiuais, Karapayana, Mawayana, Hixkaryana, Wai wai, Wai-wai, Wai-Wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;201 centímetros;1927.07.0307, Walter Roth, Br.Guiana, Waiwai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Wai-wai, Karapayana, Hixkaryana, Mawayana, Uaiuais;Etnografia||armas;https://collections.smvk.se/carlotta-vkm/web/object/38180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:242-1155641.png;242-1155637.png
243;retrato falado;;Guiana Britânica;Arekuna;Calendário feito de um pente europeu. Uma semana.;calendário;1927.07.0176;Pemon, Arecuna, Taulipang, Jarecoune, Taurepan;Arekuna - http://www.wikidata.org/entity/Q16112395;Br. Guiana;Schwetz, Ferenc;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;8 cm;1927.07.0176, Walter Roth, fr. Guiana, esboço, Arekuna, Guiana Britânica, América, Guiana Britânica, Guiana, Arecuna, Taulipang, Jarecoune, Pemon, Taurepan;N / D;https://collections.smvk.se/carlotta-vkm/web/object/14784;;;;;;Outro;;;;;;;;;;;;;;;;;;;;;;;;file:243-1880154.png;
244;retrato falado;;Guiana Britânica;Wai-wai;Libélula com roldana de barro e gancho na parte superior das pernas.;libélula com polia;1927.07.0040;Wai-Wai, Uaiuais, Wai-wai, Mawayana, Hixkaryana, Wai wai, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;33 cm;1927.07.0040, Walter Roth, Br.Guiana, sketch, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/37409;;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:244-1221980.png;
